1392.tsv,5
33264.tsv,6
16940.tsv,7
988.tsv,7
43089.tsv,8
19799.tsv,12
2057.tsv,12
410.tsv,13
2510.tsv,15
277.tsv,15
220.tsv,17
573.tsv,31
31769.tsv,4
15.tsv,42
51468.tsv,5
1174.tsv,6
5560.tsv,6
898.tsv,8
1356.tsv,9
1048.tsv,12
495.tsv,12
5100.tsv,15
886.tsv,17
516.tsv,21
185.tsv,23
1961.tsv,3
1502.tsv,32
3166.tsv,4
8208.tsv,4
1393.tsv,5
1409.tsv,5
3649.tsv,7
738.tsv,9
356.tsv,24
73442.tsv,3
21140.tsv,11
5493.tsv,5
15575.tsv,5
15350.tsv,5
10940.tsv,6
40985.tsv,12
31290.tsv,13
2661.tsv,21
56563.tsv,3
1658.tsv,4
46250.tsv,4
51216.tsv,6
4850.tsv,6
494.tsv,12
346.tsv,14
6824.tsv,17
106066.tsv,4
1394.tsv,5
1639.tsv,5
62579.tsv,5
28455.tsv,11
1711.tsv,6
967.tsv,7
6991.tsv,9
3165.tsv,9
14782.tsv,11
1961.tsv,4
2814.tsv,10
2281.tsv,3
35.tsv,33
1654.tsv,4
11130.tsv,5
1683.tsv,5
43075.tsv,10
62249.tsv,3
5560.tsv,4
966.tsv,7
23.tsv,36
1652.tsv,4
1396.tsv,5
3545.tsv,6
259.tsv,17
105.tsv,22
85.tsv,24
2114.tsv,26
48916.tsv,5
1163.tsv,7
7215.tsv,8
895.tsv,8
139.tsv,18
26.tsv,34
4797.tsv,5
20009.tsv,11
53665.tsv,5
1389.tsv,5
6714.tsv,6
1590.tsv,6
6333.tsv,8
5096.tsv,9
276.tsv,15
438.tsv,15
425.tsv,26
1595.tsv,6
8779.tsv,8
8781.tsv,8
17119.tsv,9
552.tsv,10
1955.tsv,3
13543.tsv,4
15997.tsv,5
1387.tsv,5
22457.tsv,7
2266.tsv,13
152.tsv,19
88.tsv,24
34121.tsv,5
1172.tsv,6
964.tsv,7
893.tsv,8
275.tsv,15
2090.tsv,3
1386.tsv,5
706.tsv,11
55922.tsv,6
53076.tsv,7
9769.tsv,9
521.tsv,18
3149.tsv,21
1752.tsv,4
4709.tsv,4
8212.tsv,4
15099.tsv,6
10119.tsv,8
6.tsv,120
283.tsv,15
3009.tsv,17
145.tsv,18
764.tsv,11
3956.tsv,6
841.tsv,19
2112.tsv,11
49385.tsv,4
2102.tsv,11
32084.tsv,6
12383.tsv,6
292.tsv,15
129904.tsv,3
1953.tsv,3
5949.tsv,4
5950.tsv,4
488.tsv,46
1171.tsv,6
38370.tsv,3
6411.tsv,3
11.tsv,105
1952.tsv,3
18916.tsv,4
24691.tsv,5
71408.tsv,5
963.tsv,8
896.tsv,8
3430.tsv,8
892.tsv,8
19928.tsv,9
180033.tsv,3
60233.tsv,3
30008.tsv,5
8.tsv,56
1767.tsv,8
3046.tsv,9
732.tsv,9
868.tsv,12
409.tsv,13
707.tsv,13
49.tsv,28
2993.tsv,3
44810.tsv,3
2499.tsv,10
6.tsv,55
1343.tsv,9
493.tsv,12
215.tsv,17
281.tsv,19
2923.tsv,7
72353.tsv,7
27154.tsv,7
342.tsv,14
235.tsv,16
2254.tsv,19
866.tsv,26
2404.tsv,3
3716.tsv,4
2382.tsv,4
1650.tsv,4
679.tsv,11
1385.tsv,5
98333.tsv,5
70898.tsv,11
8761.tsv,6
1182.tsv,10
21452.tsv,14
338.tsv,21
142.tsv,27
9588.tsv,11
2886.tsv,11
1167.tsv,6
55493.tsv,6
2550.tsv,6
12635.tsv,6
19321.tsv,7
1765.tsv,11
949.tsv,8
2074.tsv,9
492.tsv,12
3785.tsv,13
582.tsv,17
885.tsv,17
155.tsv,27
62272.tsv,3
1662.tsv,4
19861.tsv,4
91537.tsv,5
1459.tsv,7
2102.tsv,14
3424.tsv,16
43869.tsv,10
1638.tsv,10
2298.tsv,3
3769.tsv,3
2587.tsv,3
1762.tsv,4
10298.tsv,7
39445.tsv,9
39446.tsv,9
28788.tsv,10
1450.tsv,15
153047.tsv,3
36796.tsv,3
1166.tsv,6
891.tsv,8
341.tsv,14
551.tsv,10
1265.tsv,8
3903.tsv,10
356.tsv,14
84.tsv,23
1949.tsv,3
1950.tsv,3
10657.tsv,5
959.tsv,7
1649.tsv,4
15995.tsv,5
10658.tsv,5
2053.tsv,9
1214.tsv,7
2915.tsv,7
729.tsv,9
39583.tsv,4
8194.tsv,5
5990.tsv,14
146687.tsv,5
667.tsv,11
143.tsv,21
55.tsv,27
48038.tsv,3
133.tsv,33
956.tsv,7
2.tsv,81
546.tsv,10
81.tsv,24
48.tsv,29
1943.tsv,3
1645.tsv,4
1746.tsv,5
3230.tsv,5
1972.tsv,8
1379.tsv,9
136.tsv,20
10204.tsv,3
1380.tsv,5
9167.tsv,9
506.tsv,13
171.tsv,44
1774.tsv,5
1162.tsv,6
947.tsv,8
2128.tsv,3
19258.tsv,4
1378.tsv,5
2416.tsv,5
3490.tsv,5
1051.tsv,8
727.tsv,9
406.tsv,13
544.tsv,10
1938.tsv,3
1641.tsv,4
1566.tsv,11
1377.tsv,5
25729.tsv,5
962.tsv,7
542.tsv,10
3300.tsv,14
338.tsv,14
271.tsv,15
1372.tsv,5
51.tsv,62
950.tsv,7
952.tsv,7
724.tsv,9
405.tsv,13
1168.tsv,20
1728.tsv,21
1636.tsv,4
663.tsv,11
70292.tsv,5
14065.tsv,6
6586.tsv,11
9.tsv,60
10925.tsv,7
2501.tsv,21
22974.tsv,3
1634.tsv,4
16271.tsv,4
1370.tsv,5
1463.tsv,5
880.tsv,8
7025.tsv,9
2323.tsv,3
258838.tsv,3
1155.tsv,6
1164.tsv,6
11085.tsv,7
11084.tsv,7
1018.tsv,7
70.tsv,25
3010.tsv,3
1926.tsv,3
1633.tsv,4
504.tsv,43
1373.tsv,5
1369.tsv,5
136705.tsv,6
25568.tsv,6
949.tsv,7
4964.tsv,9
11572.tsv,9
780.tsv,15
82.tsv,24
547.tsv,10
1931.tsv,3
82.tsv,34
6215.tsv,4
80086.tsv,4
6585.tsv,4
399.tsv,47
1467.tsv,5
11553.tsv,9
1924.tsv,3
1646.tsv,4
14764.tsv,4
1368.tsv,5
11.tsv,51
8569.tsv,6
1154.tsv,6
3408.tsv,12
4849.tsv,14
270.tsv,15
1595.tsv,16
357.tsv,27
38353.tsv,3
17662.tsv,3
1923.tsv,3
548.tsv,10
55690.tsv,6
17131.tsv,6
1.tsv,114
879.tsv,8
723.tsv,9
2734.tsv,15
268.tsv,15
269.tsv,15
649.tsv,10
107724.tsv,3
37.tsv,36
17111.tsv,5
17114.tsv,5
1362.tsv,7
2549.tsv,7
1759.tsv,29
541.tsv,10
25405.tsv,3
13.tsv,41
1381.tsv,5
7.tsv,59
20763.tsv,6
1239.tsv,7
36686.tsv,8
9805.tsv,9
486.tsv,12
86.tsv,22
88085.tsv,4
39153.tsv,5
16176.tsv,6
1762.tsv,6
722.tsv,9
1632.tsv,4
1150.tsv,6
1151.tsv,6
1152.tsv,6
948.tsv,7
883.tsv,8
876.tsv,8
487.tsv,12
337.tsv,14
47.tsv,29
117552.tsv,4
18.tsv,43
2068.tsv,5
34240.tsv,12
126.tsv,29
8921.tsv,4
23767.tsv,4
483.tsv,12
15.tsv,45
1254.tsv,11
98.tsv,22
1908.tsv,3
1083.tsv,10
1539.tsv,5
3658.tsv,5
6245.tsv,10
136.tsv,21
662.tsv,11
1153.tsv,6
1244.tsv,6
35733.tsv,13
1492.tsv,19
69.tsv,25
871.tsv,8
872.tsv,8
10939.tsv,8
8650.tsv,9
719.tsv,9
232.tsv,16
1906.tsv,3
5624.tsv,3
1628.tsv,4
15423.tsv,5
32542.tsv,6
3382.tsv,8
6973.tsv,9
7348.tsv,12
1442.tsv,20
82.tsv,23
949.tsv,24
201.tsv,27
2225.tsv,3
18779.tsv,4
1626.tsv,4
87178.tsv,4
15513.tsv,5
3831.tsv,7
11552.tsv,9
2286.tsv,9
776.tsv,17
214.tsv,17
658.tsv,17
778.tsv,17
6108.tsv,20
295.tsv,24
501.tsv,25
917.tsv,26
2707.tsv,27
117551.tsv,4
1765.tsv,4
10680.tsv,11
1359.tsv,5
1146.tsv,6
1640.tsv,4
213.tsv,17
134.tsv,20
6582.tsv,4
9590.tsv,11
963.tsv,7
402.tsv,13
1376.tsv,5
1358.tsv,5
11899.tsv,5
1144.tsv,6
1145.tsv,6
944.tsv,7
3234.tsv,7
6692.tsv,8
718.tsv,9
1904.tsv,3
5153.tsv,3
1625.tsv,4
17.tsv,43
38737.tsv,5
7336.tsv,7
98268.tsv,7
52295.tsv,7
7083.tsv,9
571.tsv,13
135.tsv,21
22527.tsv,3
2492.tsv,4
12384.tsv,11
24050.tsv,6
941.tsv,7
869.tsv,8
870.tsv,8
266.tsv,15
231.tsv,16
553.tsv,10
38347.tsv,3
1648.tsv,4
40028.tsv,5
3781.tsv,6
39441.tsv,8
13962.tsv,8
9429.tsv,10
7794.tsv,10
18393.tsv,3
659.tsv,11
1901.tsv,3
1902.tsv,3
867.tsv,8
28032.tsv,9
4335.tsv,14
3998.tsv,15
620.tsv,17
5779.tsv,10
2240.tsv,3
1899.tsv,3
1620.tsv,4
53.tsv,40
11784.tsv,11
38776.tsv,5
940.tsv,7
866.tsv,8
1711.tsv,9
9421.tsv,10
230.tsv,16
57764.tsv,3
1897.tsv,3
1898.tsv,3
1619.tsv,4
1822.tsv,4
1824.tsv,4
1357.tsv,5
98335.tsv,5
2153.tsv,11
26267.tsv,11
50621.tsv,8
3230.tsv,10
260.tsv,22
1707.tsv,10
34.tsv,31
48415.tsv,4
19252.tsv,4
5563.tsv,4
19363.tsv,4
7612.tsv,4
6902.tsv,6
373.tsv,16
540.tsv,10
4880.tsv,5
69525.tsv,5
1020.tsv,11
16804.tsv,6
1147.tsv,7
122660.tsv,7
9384.tsv,9
212.tsv,17
3998.tsv,3
3958.tsv,3
8626.tsv,11
1531.tsv,6
9028.tsv,6
1142.tsv,6
13826.tsv,9
1352.tsv,5
10.tsv,51
5145.tsv,8
180.tsv,19
179.tsv,19
221.tsv,24
482.tsv,24
361.tsv,25
47.tsv,28
1895.tsv,3
656.tsv,11
88.tsv,34
77.tsv,34
24.tsv,35
5682.tsv,4
2952.tsv,4
5174.tsv,4
2047.tsv,11
1668.tsv,5
5.tsv,68
58.tsv,84
1007.tsv,13
85.tsv,22
3457.tsv,10
655.tsv,11
11081.tsv,4
11856.tsv,5
1753.tsv,10
7078.tsv,5
1353.tsv,5
300.tsv,58
3878.tsv,6
67659.tsv,7
6790.tsv,7
1157.tsv,7
14712.tsv,9
20737.tsv,9
80.tsv,24
180.tsv,25
54.tsv,27
1892.tsv,3
5687.tsv,4
4746.tsv,4
41573.tsv,5
45455.tsv,11
938.tsv,7
1023.tsv,7
865.tsv,8
741.tsv,9
26291.tsv,9
384.tsv,23
1349.tsv,5
1350.tsv,5
1146.tsv,7
4682.tsv,7
6310.tsv,7
273.tsv,15
1199.tsv,17
6576.tsv,17
1944.tsv,3
8633.tsv,4
107711.tsv,5
15961.tsv,6
490.tsv,12
491.tsv,12
674.tsv,11
1390.tsv,5
654.tsv,11
481.tsv,12
3221.tsv,14
2754.tsv,10
1616.tsv,4
1681.tsv,4
39121.tsv,5
1242.tsv,6
936.tsv,7
11193.tsv,7
2763.tsv,9
4800.tsv,12
334.tsv,14
2676.tsv,15
155.tsv,24
1617.tsv,4
49.tsv,41
1785.tsv,6
545.tsv,10
7607.tsv,9
138.tsv,18
24870.tsv,3
132.tsv,20
12309.tsv,8
10941.tsv,8
228.tsv,16
290.tsv,18
3355.tsv,4
192.tsv,41
1138.tsv,6
41451.tsv,7
568.tsv,31
26320.tsv,4
25717.tsv,5
1346.tsv,5
1192.tsv,13
21263.tsv,8
265.tsv,15
470.tsv,18
4806.tsv,5
1864.tsv,7
1154.tsv,7
714.tsv,9
20119.tsv,12
398.tsv,13
1489.tsv,18
1886.tsv,3
61312.tsv,3
120460.tsv,6
1192.tsv,7
62265.tsv,9
849.tsv,9
6859.tsv,15
2291.tsv,3
5149.tsv,3
56580.tsv,4
8186.tsv,5
1343.tsv,5
1136.tsv,6
273.tsv,17
25709.tsv,3
1647.tsv,4
9944.tsv,4
157194.tsv,5
20814.tsv,8
1938.tsv,13
56648.tsv,3
1135.tsv,6
1206.tsv,7
12801.tsv,8
370.tsv,26
22964.tsv,3
653.tsv,11
18905.tsv,4
1342.tsv,5
878.tsv,8
10176.tsv,8
3424.tsv,17
14953.tsv,3
1800.tsv,4
1612.tsv,4
12247.tsv,4
26466.tsv,4
13739.tsv,5
5969.tsv,6
712.tsv,9
332.tsv,14
533.tsv,10
1348.tsv,5
4345.tsv,5
1339.tsv,5
2365.tsv,6
399.tsv,14
439.tsv,16
1276.tsv,17
1883.tsv,3
16407.tsv,4
1338.tsv,5
2117.tsv,5
1672.tsv,5
25581.tsv,7
13113.tsv,3
16654.tsv,3
181.tsv,33
27.tsv,35
1340.tsv,5
1403.tsv,6
165.tsv,21
33.tsv,37
10.tsv,49
3183.tsv,5
20774.tsv,6
1020.tsv,25
1881.tsv,3
7046.tsv,11
3883.tsv,6
479.tsv,12
2961.tsv,3
532.tsv,10
860.tsv,8
331.tsv,14
2771.tsv,15
224.tsv,16
137.tsv,18
129.tsv,20
3836.tsv,23
106.tsv,24
13.tsv,40
1332.tsv,5
1128.tsv,6
1129.tsv,6
721.tsv,9
3822.tsv,10
4952.tsv,12
136.tsv,18
14840.tsv,10
149.tsv,19
755.tsv,10
1918.tsv,3
7276.tsv,11
1605.tsv,4
73332.tsv,4
29842.tsv,4
1334.tsv,5
24227.tsv,5
17335.tsv,5
848.tsv,9
134.tsv,21
1921.tsv,3
43.tsv,30
1606.tsv,4
16057.tsv,5
1331.tsv,5
2535.tsv,7
42.tsv,30
802.tsv,11
35778.tsv,8
3211.tsv,9
14735.tsv,13
12632.tsv,13
288.tsv,18
34695.tsv,3
2616.tsv,31
1327.tsv,5
9.tsv,51
16909.tsv,7
13953.tsv,8
1456.tsv,8
711.tsv,9
2381.tsv,19
1336.tsv,5
7386.tsv,5
1919.tsv,3
168.tsv,31
4427.tsv,6
13952.tsv,10
17469.tsv,3
24871.tsv,3
659.tsv,30
2257.tsv,9
263.tsv,15
1125.tsv,6
17211.tsv,11
857.tsv,8
1460.tsv,12
6128.tsv,12
20103.tsv,4
1367.tsv,5
947.tsv,7
7397.tsv,9
2524.tsv,17
670.tsv,17
79.tsv,26
3.tsv,103
16216.tsv,5
1415.tsv,5
935.tsv,7
863.tsv,8
713.tsv,9
485.tsv,12
7921.tsv,13
240.tsv,16
954.tsv,20
66.tsv,26
1915.tsv,3
965.tsv,11
928.tsv,7
226.tsv,16
1631.tsv,4
1326.tsv,5
856.tsv,8
262.tsv,15
209.tsv,17
147.tsv,19
32095.tsv,3
2505.tsv,3
4595.tsv,10
38392.tsv,3
6372.tsv,4
1364.tsv,5
1134.tsv,6
11333.tsv,6
2648.tsv,7
934.tsv,7
1887.tsv,9
9765.tsv,10
675.tsv,14
261.tsv,15
481.tsv,16
118.tsv,27
1611.tsv,4
7922.tsv,8
2625.tsv,9
396.tsv,13
2345.tsv,15
1947.tsv,3
159088.tsv,4
1600.tsv,4
1599.tsv,4
1324.tsv,5
14250.tsv,5
24.tsv,53
621.tsv,15
1598.tsv,4
2405.tsv,4
2087.tsv,8
3402.tsv,5
10844.tsv,12
41600.tsv,5
28824.tsv,6
2339.tsv,6
61186.tsv,7
4020.tsv,3
1597.tsv,4
80748.tsv,5
10950.tsv,12
8335.tsv,6
855.tsv,8
395.tsv,13
777.tsv,10
5853.tsv,10
3362.tsv,3
2998.tsv,3
103964.tsv,8
854.tsv,8
394.tsv,13
338323.tsv,3
24873.tsv,4
1596.tsv,4
24883.tsv,4
6709.tsv,5
4418.tsv,7
853.tsv,8
274.tsv,15
56.tsv,27
141061.tsv,5
27399.tsv,5
889.tsv,8
1948.tsv,3
1121.tsv,6
1122.tsv,6
958.tsv,7
501.tsv,12
193.tsv,26
15429.tsv,3
2072.tsv,9
50940.tsv,6
852.tsv,8
27246.tsv,9
3629.tsv,3
2000.tsv,7
1869.tsv,3
1618.tsv,4
708.tsv,9
260.tsv,15
660.tsv,11
534.tsv,10
79.tsv,23
14352.tsv,3
3779.tsv,10
2685.tsv,4
12881.tsv,6
737.tsv,14
510.tsv,17
33.tsv,32
1589.tsv,4
1601.tsv,4
2091.tsv,8
802.tsv,10
1193.tsv,6
1115.tsv,6
715.tsv,9
225.tsv,16
1865.tsv,3
1591.tsv,4
9446.tsv,6
30839.tsv,6
2130.tsv,16
208.tsv,17
1070.tsv,7
43343.tsv,8
225.tsv,17
1449.tsv,5
1533.tsv,6
928.tsv,8
740.tsv,9
3573.tsv,13
4053.tsv,14
292.tsv,16
1320.tsv,5
30725.tsv,7
16881.tsv,12
7274.tsv,18
1754.tsv,4
1319.tsv,5
59196.tsv,6
5654.tsv,6
3897.tsv,6
1114.tsv,6
3960.tsv,8
67.tsv,25
1864.tsv,3
2365.tsv,4
1592.tsv,4
1587.tsv,4
102773.tsv,4
2925.tsv,11
1120.tsv,6
1384.tsv,8
11958.tsv,8
848.tsv,8
207.tsv,17
1863.tsv,3
39258.tsv,5
2864.tsv,5
1183.tsv,6
6699.tsv,23
156.tsv,24
32988.tsv,3
1861.tsv,3
2238.tsv,5
15304.tsv,6
1546.tsv,7
35.tsv,74
8669.tsv,10
50430.tsv,3
46749.tsv,4
5829.tsv,5
58772.tsv,6
11662.tsv,6
2707.tsv,8
1405.tsv,14
1997.tsv,16
299.tsv,16
1940.tsv,3
78898.tsv,3
1642.tsv,4
56136.tsv,11
1913.tsv,6
2016.tsv,12
7216.tsv,15
11471.tsv,19
73161.tsv,3
47.tsv,30
29.tsv,33
15547.tsv,6
929.tsv,7
954.tsv,7
8546.tsv,8
259.tsv,15
68.tsv,25
20.tsv,38
1160.tsv,6
1555.tsv,6
66164.tsv,6
66629.tsv,6
43172.tsv,7
925.tsv,7
1083.tsv,8
527.tsv,10
339.tsv,14
220.tsv,16
8232.tsv,17
667.tsv,10
1583.tsv,4
83184.tsv,5
7732.tsv,5
1111.tsv,6
6815.tsv,7
8740.tsv,8
8741.tsv,8
858.tsv,8
706.tsv,9
1652.tsv,15
2280.tsv,3
1328.tsv,5
8513.tsv,5
1109.tsv,11
9554.tsv,7
1503.tsv,13
1369.tsv,17
19116.tsv,4
1581.tsv,4
40649.tsv,5
27181.tsv,7
1639.tsv,15
2.tsv,169
66.tsv,25
309.tsv,28
14697.tsv,3
108106.tsv,4
18827.tsv,4
9955.tsv,5
14042.tsv,10
1360.tsv,5
25800.tsv,6
1110.tsv,6
14316.tsv,9
473.tsv,12
206.tsv,17
125.tsv,20
27052.tsv,8
390.tsv,13
458.tsv,16
1721.tsv,17
41581.tsv,5
1317.tsv,5
1858.tsv,3
1580.tsv,4
2924.tsv,5
9660.tsv,5
89433.tsv,7
1998.tsv,7
683.tsv,11
95769.tsv,8
705.tsv,9
50573.tsv,12
872.tsv,13
83.tsv,22
34313.tsv,3
4092.tsv,4
3536.tsv,4
1678.tsv,4
1316.tsv,5
28957.tsv,6
11593.tsv,12
30568.tsv,14
205.tsv,17
526.tsv,10
62138.tsv,3
16707.tsv,5
937.tsv,7
3418.tsv,16
70812.tsv,3
36041.tsv,3
48239.tsv,4
1615.tsv,4
1443.tsv,7
1301.tsv,8
1303.tsv,8
525.tsv,10
1579.tsv,4
8593.tsv,8
285.tsv,15
5901.tsv,15
2421.tsv,18
11993.tsv,4
11661.tsv,5
924.tsv,7
13967.tsv,8
4820.tsv,5
1315.tsv,5
1105.tsv,6
40435.tsv,9
1018.tsv,10
1577.tsv,4
1680.tsv,5
1840.tsv,6
1104.tsv,6
4003.tsv,6
999.tsv,8
700.tsv,9
703.tsv,9
11624.tsv,14
1751.tsv,4
2150.tsv,5
2151.tsv,5
1458.tsv,5
12701.tsv,6
1107.tsv,6
4510.tsv,7
701.tsv,9
48611.tsv,4
1823.tsv,4
1572.tsv,4
47325.tsv,4
1573.tsv,4
1575.tsv,4
1855.tsv,3
6583.tsv,4
1313.tsv,5
66753.tsv,5
14234.tsv,5
7786.tsv,6
4035.tsv,7
49786.tsv,8
1320.tsv,8
8024.tsv,9
22949.tsv,10
170500.tsv,3
1586.tsv,4
17452.tsv,4
639.tsv,11
4332.tsv,12
1578.tsv,4
1585.tsv,4
1308.tsv,5
1103.tsv,6
15937.tsv,13
24872.tsv,3
1845.tsv,3
637.tsv,11
1567.tsv,4
1388.tsv,6
1933.tsv,7
921.tsv,7
841.tsv,8
1347.tsv,9
21079.tsv,9
31341.tsv,4
1996.tsv,4
1311.tsv,5
6218.tsv,5
3513.tsv,10
59339.tsv,7
26149.tsv,7
862.tsv,8
4862.tsv,8
1414.tsv,15
218.tsv,16
432.tsv,17
154.tsv,24
10461.tsv,3
25714.tsv,5
6083.tsv,5
39117.tsv,5
636.tsv,11
1304.tsv,5
13110.tsv,6
49588.tsv,3
1962.tsv,3
28.tsv,38
63930.tsv,4
1792.tsv,4
83402.tsv,5
25025.tsv,5
1303.tsv,5
1099.tsv,6
1100.tsv,6
840.tsv,8
471.tsv,12
56.tsv,33
1565.tsv,4
1302.tsv,5
49921.tsv,6
3529.tsv,7
696.tsv,9
3098.tsv,12
597.tsv,30
4246.tsv,11
2029.tsv,10
8.tsv,57
7068.tsv,6
5144.tsv,8
13969.tsv,8
728.tsv,9
2320.tsv,17
646.tsv,10
30813.tsv,4
3821.tsv,11
1564.tsv,4
633.tsv,11
5037.tsv,6
917.tsv,7
1812.tsv,6
2132.tsv,11
1799.tsv,8
3604.tsv,9
716.tsv,25
83927.tsv,3
23916.tsv,3
23701.tsv,3
1763.tsv,4
22.tsv,40
15187.tsv,7
8259.tsv,9
1414.tsv,14
11773.tsv,15
25688.tsv,5
34742.tsv,9
627.tsv,14
1128.tsv,10
1098.tsv,6
466.tsv,15
752.tsv,15
300.tsv,22
14210.tsv,3
1563.tsv,4
4.tsv,89
124.tsv,20
1561.tsv,4
1562.tsv,4
1386.tsv,6
1392.tsv,6
3634.tsv,7
524.tsv,10
264.tsv,15
66544.tsv,3
1681.tsv,5
3637.tsv,7
915.tsv,7
16919.tsv,9
1383.tsv,13
1425.tsv,14
12767.tsv,14
222.tsv,16
1200.tsv,17
846.tsv,8
2611.tsv,5
838.tsv,8
65.tsv,25
969.tsv,12
355.tsv,28
16.tsv,41
2742.tsv,7
2476.tsv,8
576.tsv,10
14025.tsv,6
914.tsv,7
469.tsv,12
90.tsv,23
1840.tsv,3
1843.tsv,3
146.tsv,45
1301.tsv,5
29281.tsv,11
202.tsv,17
1841.tsv,3
47856.tsv,4
1560.tsv,4
13.tsv,45
11628.tsv,6
523.tsv,10
2784.tsv,14
1989.tsv,16
68424.tsv,3
5647.tsv,3
21.tsv,42
1300.tsv,5
1095.tsv,6
50804.tsv,6
911.tsv,7
912.tsv,7
470.tsv,12
330.tsv,14
1559.tsv,4
17.tsv,50
1880.tsv,7
2387.tsv,8
1707.tsv,9
3421.tsv,16
31788.tsv,4
14704.tsv,4
3400.tsv,5
932.tsv,7
10924.tsv,7
2085.tsv,8
329.tsv,14
258.tsv,15
20200.tsv,4
18760.tsv,4
626.tsv,11
836.tsv,8
843.tsv,9
1.tsv,136
2425.tsv,15
82.tsv,22
1836.tsv,3
1837.tsv,3
1506.tsv,10
22570.tsv,3
32.tsv,32
24.tsv,36
4826.tsv,4
6791.tsv,5
1299.tsv,5
1456.tsv,6
8167.tsv,6
1194.tsv,7
693.tsv,9
525.tsv,27
3827.tsv,10
13415.tsv,3
38330.tsv,3
62324.tsv,3
28.tsv,35
1375.tsv,5
885.tsv,8
4322.tsv,9
87.tsv,22
1500.tsv,26
1937.tsv,3
8291.tsv,4
1297.tsv,5
1298.tsv,5
1094.tsv,6
1688.tsv,7
432.tsv,13
50.tsv,29
34.tsv,32
102952.tsv,4
5254.tsv,4
2926.tsv,5
431.tsv,13
1135.tsv,14
226.tsv,17
300.tsv,18
12281.tsv,4
1552.tsv,4
3559.tsv,5
73970.tsv,5
65532.tsv,6
1093.tsv,6
16945.tsv,7
7307.tsv,7
868.tsv,8
2267.tsv,8
2429.tsv,18
143.tsv,19
64.tsv,35
1593.tsv,4
1296.tsv,5
16928.tsv,7
834.tsv,8
886.tsv,8
4177.tsv,12
340.tsv,14
3233.tsv,14
1589.tsv,17
891.tsv,27
62702.tsv,4
220.tsv,43
9400.tsv,10
961.tsv,16
1192.tsv,19
4894.tsv,7
217.tsv,16
142.tsv,19
193.tsv,28
2068.tsv,3
1292.tsv,5
1293.tsv,5
625.tsv,11
4221.tsv,5
38859.tsv,5
44321.tsv,5
5065.tsv,5
16444.tsv,6
385.tsv,13
2725.tsv,16
6877.tsv,3
1108.tsv,6
1947.tsv,14
518.tsv,10
2548.tsv,4
2877.tsv,5
39926.tsv,5
1290.tsv,5
1904.tsv,7
38446.tsv,8
3728.tsv,4
73868.tsv,5
1288.tsv,5
118276.tsv,3
31.tsv,32
1541.tsv,4
1544.tsv,4
2251.tsv,4
2424.tsv,4
9213.tsv,5
1398.tsv,7
908.tsv,7
5891.tsv,9
384.tsv,13
201.tsv,17
134.tsv,18
63.tsv,25
34311.tsv,3
905.tsv,7
906.tsv,7
831.tsv,8
18720.tsv,8
383.tsv,13
213.tsv,16
118193.tsv,3
12273.tsv,4
170378.tsv,4
1427.tsv,5
1200.tsv,6
4173.tsv,7
4526.tsv,8
1596.tsv,9
517.tsv,10
1488.tsv,14
38359.tsv,3
1862.tsv,3
228.tsv,41
15.tsv,47
